FL_DATE,OP_UNIQUE_CARRIER,ORIGIN,DEST,CRS_DEP_TIME,DEP_DELAY,ARR_DELAY,AIR_TIME,DISTANCE,CANCELLED
2025-09-30,AS,ATL,LGA,800,-0.0,3.0,137.0,762.0,0
2025-09-17,WN,LAX,SEA,1800,16.0,17.0,158.0,954.0,0
2025-01-02,F9,DEN,LAX,1900,55.0,61.0,145.0,862.0,0
2025-11-08,AA,LAX,JFK,1600,19.0,10.0,354.0,2475.0,0
2025-12-25,F9,LAX,ORD,1000,34.0,36.0,265.0,1744.0,0
2025-12-22,F9,BOS,DCA,800,9.0,-2.0,82.0,399.0,0
2025-10-18,AA,BOS,DCA,600,15.0,8.0,85.0,399.0,0
2025-08-26,AA,LAX,SFO,1700,34.0,33.0,76.0,337.0,0
2025-12-12,AS,SFO,ORD,800,4.0,-8.0,273.0,1846.0,0
2025-01-07,WN,LAX,JFK,1500,27.0,15.0,347.0,2475.0,0
2025-02-09,AS,LAX,ORD,1800,18.0,14.0,258.0,1744.0,0
2025-08-31,UA,IAH,MIA,1200,25.0,26.0,162.0,964.0,0
2025-01-19,F9,LAX,LAS,1500,30.0,35.0,67.0,236.0,0
2025-04-27,AS,ATL,LGA,900,2.0,8.0,131.0,762.0,0
2025-06-09,DL,SEA,ANC,1100,9.0,-7.0,215.0,1448.0,0
2025-10-23,UA,BOS,DCA,1100,5.0,8.0,93.0,399.0,0
2025-01-22,AS,SFO,ORD,1400,19.0,11.0,276.0,1846.0,0
2025-11-06,AA,DEN,PHX,1400,12.0,3.0,111.0,602.0,0
2025-01-20,AA,JFK,ORD,1100,35.0,22.0,123.0,740.0,0
2025-10-08,AS,LAX,JFK,500,6.0,-7.0,347.0,2475.0,0
2025-02-03,AA,LAX,ORD,1300,29.0,17.0,260.0,1744.0,0
2025-10-18,F9,DEN,LAX,1100,15.0,19.0,138.0,862.0,0
2025-01-23,AS,DEN,PHX,1500,29.0,34.0,111.0,602.0,0
2025-12-04,AA,ORD,DFW,700,16.0,38.0,131.0,802.0,0
2025-02-05,UA,SEA,ANC,2200,33.0,25.0,218.0,1448.0,0
2025-06-16,AA,DEN,PHX,2000,35.0,45.0,108.0,602.0,0
2025-05-14,DL,SFO,ORD,1700,16.0,6.0,273.0,1846.0,0
2025-05-27,DL,SFO,SEA,1000,3.0,10.0,119.0,679.0,0
2025-07-03,B6,IAH,MIA,1400,25.0,7.0,155.0,964.0,0
2025-10-15,B6,IAH,MIA,1300,29.0,17.0,163.0,964.0,0
2025-02-07,DL,LAX,SFO,1700,30.0,17.0,77.0,337.0,0
2025-01-12,WN,SEA,ANC,1100,5.0,-7.0,216.0,1448.0,0
2025-08-22,AA,LAX,SEA,1200,12.0,10.0,156.0,954.0,0
2025-01-08,AS,BOS,DCA,1700,23.0,14.0,92.0,399.0,0
2025-08-10,AS,ATL,MCO,1100,26.0,29.0,86.0,404.0,0
2025-02-13,B6,DEN,PHX,1700,23.0,21.0,111.0,602.0,0
2025-04-18,AS,DEN,PHX,1600,18.0,13.0,112.0,602.0,0
2025-07-17,UA,ATL,MCO,1400,27.0,26.0,93.0,404.0,0
2025-04-21,AS,LAX,ORD,1000,9.0,-1.0,261.0,1744.0,0
2025-07-04,B6,SEA,ANC,1700,31.0,32.0,221.0,1448.0,0
2025-12-26,F9,ORD,DFW,1500,26.0,25.0,134.0,802.0,0
2025-06-04,AS,ORD,DFW,1800,33.0,30.0,136.0,802.0,0
2025-04-20,AA,SFO,SEA,1000,12.0,1.0,123.0,679.0,0
2025-03-03,WN,LAX,SFO,900,2.0,-11.0,86.0,337.0,0
2025-11-27,DL,ORD,DFW,500,-2.0,-18.0,139.0,802.0,0
2025-12-19,AS,SFO,ORD,1300,19.0,8.0,274.0,1846.0,0
2025-03-16,DL,ATL,LGA,1700,21.0,18.0,135.0,762.0,0
2025-02-17,UA,SFO,ORD,1500,21.0,29.0,275.0,1846.0,0
2025-03-07,WN,IAH,MIA,1600,16.0,5.0,157.0,964.0,0
2025-09-27,WN,DEN,PHX,900,3.0,-2.0,111.0,602.0,0
2025-11-10,AA,JFK,ORD,2100,31.0,31.0,132.0,740.0,0
2025-01-10,AS,DEN,PHX,500,-1.0,15.0,109.0,602.0,0
2025-08-10,F9,ATL,LGA,600,-4.0,3.0,133.0,762.0,0
2025-07-13,F9,ATL,LGA,1700,46.0,38.0,129.0,762.0,0
2025-10-07,WN,ATL,MCO,900,7.0,9.0,84.0,404.0,0
2025-09-28,WN,EWR,SFO,700,0.0,-2.0,368.0,2565.0,0
2025-07-30,WN,SFO,SEA,1000,18.0,-0.0,122.0,679.0,0
2025-06-05,F9,JFK,MIA,500,6.0,-3.0,172.0,1089.0,0
2025-12-22,F9,LAX,ORD,1400,25.0,27.0,254.0,1744.0,0
2025-04-15,DL,ATL,MCO,1100,18.0,13.0,85.0,404.0,0
2025-01-11,B6,IAH,MIA,800,17.0,15.0,150.0,964.0,0
2025-10-15,DL,ATL,MCO,1700,19.0,5.0,80.0,404.0,0
2025-02-24,AS,LAX,LAS,1600,27.0,21.0,63.0,236.0,0
2025-10-15,AA,EWR,SFO,1600,37.0,40.0,363.0,2565.0,0
2025-02-10,WN,SEA,ANC,2000,15.0,13.0,217.0,1448.0,0
2025-12-12,B6,JFK,MIA,900,5.0,7.0,174.0,1089.0,0
2025-09-03,UA,LAX,SEA,900,14.0,12.0,154.0,954.0,0
2025-12-17,DL,JFK,MIA,1700,17.0,10.0,172.0,1089.0,0
2025-04-25,WN,SEA,ANC,800,8.0,-10.0,217.0,1448.0,0
2025-05-31,B6,ATL,MCO,2100,46.0,33.0,86.0,404.0,0
2025-10-15,DL,LAX,LAS,800,0.0,-11.0,66.0,236.0,0
2025-11-09,AA,LAX,SEA,700,-2.0,-14.0,158.0,954.0,0
2025-02-15,WN,IAH,MIA,1100,12.0,11.0,160.0,964.0,0
2025-06-25,UA,JFK,ORD,500,39.0,34.0,131.0,740.0,0
2025-03-25,B6,DEN,PHX,1500,33.0,33.0,109.0,602.0,0
2025-05-07,AS,SFO,ORD,1700,16.0,20.0,273.0,1846.0,0
2025-01-25,WN,LAX,JFK,1000,18.0,16.0,350.0,2475.0,0
2025-07-13,DL,JFK,MIA,900,10.0,27.0,177.0,1089.0,0
2025-12-29,DL,DEN,PHX,1600,21.0,17.0,106.0,602.0,0
2025-10-23,UA,SFO,ORD,1200,28.0,37.0,280.0,1846.0,0
2025-09-19,DL,ATL,MCO,1200,6.0,13.0,86.0,404.0,0
2025-01-02,WN,JFK,MIA,1100,10.0,-11.0,179.0,1089.0,0
2025-02-09,F9,SFO,ORD,1900,50.0,42.0,274.0,1846.0,0
2025-09-01,B6,LAX,ORD,500,2.0,-3.0,247.0,1744.0,0
2025-08-25,UA,LAX,ORD,1300,11.0,-1.0,258.0,1744.0,0
2025-02-11,UA,LAX,ORD,1200,14.0,21.0,261.0,1744.0,0
2025-06-10,WN,DEN,PHX,900,3.0,-8.0,110.0,602.0,0
2025-12-14,B6,SFO,ORD,900,14.0,5.0,268.0,1846.0,0
2025-12-01,B6,DEN,LAX,1200,20.0,12.0,141.0,862.0,0
2025-09-03,WN,SFO,SEA,500,6.0,3.0,119.0,679.0,0
2025-02-18,UA,SFO,SEA,1100,13.0,4.0,122.0,679.0,0
2025-03-31,WN,EWR,SFO,1900,22.0,30.0,368.0,2565.0,0
2025-01-11,B6,BOS,DCA,1700,33.0,30.0,85.0,399.0,0
2025-02-20,F9,JFK,MIA,900,8.0,-5.0,173.0,1089.0,0
2025-02-26,DL,LAX,ORD,600,5.0,9.0,254.0,1744.0,0
2025-11-28,B6,DEN,PHX,1100,9.0,-0.0,108.0,602.0,0
2025-12-09,B6,LAX,JFK,900,27.0,24.0,350.0,2475.0,0
2025-10-16,UA,JFK,ORD,600,-3.0,2.0,124.0,740.0,0
2025-12-06,DL,ATL,MCO,900,5.0,23.0,86.0,404.0,0
2025-07-25,AA,DEN,PHX,2100,41.0,23.0,114.0,602.0,0
2025-01-26,UA,LAX,JFK,2100,36.0,29.0,353.0,2475.0,0
2025-10-16,DL,LAX,SFO,800,1.0,-7.0,73.0,337.0,0
2025-07-10,UA,LAX,ORD,800,30.0,30.0,255.0,1744.0,0
2025-02-17,UA,LAX,SEA,1900,35.0,39.0,158.0,954.0,0
2025-09-07,F9,ORD,DFW,1700,41.0,42.0,139.0,802.0,0
2025-04-04,DL,EWR,SFO,1700,34.0,19.0,364.0,2565.0,0
2025-01-02,WN,SFO,SEA,1300,11.0,14.0,117.0,679.0,0
2025-02-11,AA,JFK,ORD,1200,20.0,17.0,132.0,740.0,0
2025-01-06,B6,LAX,LAS,600,8.0,-5.0,61.0,236.0,0
2025-06-15,WN,LAX,SFO,2000,29.0,11.0,71.0,337.0,0
2025-01-25,AS,DEN,PHX,1900,13.0,13.0,110.0,602.0,0
2025-07-26,AA,LAX,ORD,1000,14.0,23.0,269.0,1744.0,0
2025-09-15,B6,ORD,DFW,800,4.0,-9.0,142.0,802.0,0
2025-09-24,AS,DEN,PHX,1200,23.0,25.0,111.0,602.0,0
2025-12-10,WN,BOS,DCA,2200,40.0,40.0,88.0,399.0,0
2025-12-17,AA,LAX,LAS,1200,11.0,2.0,64.0,236.0,0
2025-01-25,WN,ATL,MCO,1800,15.0,-2.0,83.0,404.0,0
2025-05-07,UA,EWR,SFO,1400,17.0,30.0,362.0,2565.0,0
2025-02-22,AS,JFK,ORD,1200,8.0,11.0,138.0,740.0,0
2025-04-21,AA,LAX,SFO,1600,49.0,53.0,72.0,337.0,0
2025-06-20,AA,LAX,ORD,2100,38.0,46.0,259.0,1744.0,0
2025-11-12,WN,SEA,ANC,1700,16.0,19.0,217.0,1448.0,0
2025-06-11,F9,SEA,ANC,2000,40.0,48.0,218.0,1448.0,0
2025-04-01,WN,SFO,SEA,1100,4.0,-1.0,120.0,679.0,0
2025-03-19,F9,LAX,LAS,600,4.0,-5.0,67.0,236.0,0
2025-10-03,WN,SFO,SEA,700,6.0,-6.0,125.0,679.0,0
2025-03-15,DL,LAX,ORD,800,5.0,-5.0,265.0,1744.0,0
2025-09-20,AS,DEN,LAX,1700,45.0,30.0,151.0,862.0,0
2025-02-20,F9,BOS,DCA,900,11.0,5.0,87.0,399.0,0
2025-12-27,F9,LAX,SFO,800,24.0,18.0,76.0,337.0,0
2025-04-02,UA,DEN,LAX,1900,21.0,20.0,149.0,862.0,0
2025-12-28,UA,DEN,LAX,1900,32.0,37.0,146.0,862.0,0
2025-11-04,AS,ATL,LGA,600,-2.0,-8.0,129.0,762.0,0
2025-07-17,WN,BOS,DCA,1500,26.0,32.0,93.0,399.0,0
2025-06-16,B6,LAX,SFO,1000,34.0,39.0,77.0,337.0,0
2025-04-14,WN,DEN,PHX,900,16.0,11.0,107.0,602.0,0
2025-12-01,UA,LAX,SEA,1100,16.0,2.0,156.0,954.0,0
2025-12-10,AA,EWR,SFO,1400,22.0,25.0,361.0,2565.0,0
2025-11-04,DL,JFK,ORD,1900,37.0,45.0,131.0,740.0,0
2025-11-03,AA,LAX,JFK,1400,14.0,-0.0,354.0,2475.0,0
2025-07-13,B6,DEN,LAX,1800,35.0,38.0,143.0,862.0,0
2025-07-11,UA,DEN,LAX,700,5.0,-17.0,142.0,862.0,0
2025-10-28,WN,JFK,ORD,900,4.0,-16.0,131.0,740.0,0
2025-07-22,UA,SFO,SEA,1800,29.0,24.0,119.0,679.0,0
2025-03-01,WN,LAX,SFO,1000,12.0,9.0,72.0,337.0,0
2025-01-12,F9,EWR,SFO,800,21.0,11.0,360.0,2565.0,0
2025-08-22,B6,LAX,LAS,1800,39.0,43.0,67.0,236.0,0
2025-12-05,B6,BOS,DCA,500,9.0,4.0,85.0,399.0,0
2025-12-10,UA,ATL,MCO,1600,20.0,11.0,87.0,404.0,0
2025-05-12,AA,DEN,PHX,1000,16.0,12.0,109.0,602.0,0
2025-08-15,DL,DEN,PHX,900,11.0,5.0,113.0,602.0,0
2025-08-10,F9,BOS,DCA,2100,74.0,98.0,84.0,399.0,0
2025-06-29,F9,LAX,SFO,1400,48.0,48.0,73.0,337.0,0
2025-08-08,AA,IAH,MIA,1900,53.0,46.0,159.0,964.0,0
2025-08-28,AS,LAX,SFO,1200,6.0,7.0,79.0,337.0,0
2025-02-09,UA,IAH,MIA,1800,55.0,62.0,161.0,964.0,0
2025-02-19,AS,LAX,ORD,800,8.0,-17.0,261.0,1744.0,0
2025-03-30,DL,BOS,DCA,1100,25.0,35.0,85.0,399.0,0
2025-04-18,AA,LAX,JFK,1000,29.0,16.0,344.0,2475.0,0
2025-09-04,AA,JFK,ORD,1000,10.0,8.0,127.0,740.0,0
2025-04-03,F9,ORD,DFW,1300,19.0,26.0,141.0,802.0,0
2025-09-24,WN,IAH,MIA,500,9.0,9.0,161.0,964.0,0
2025-02-13,UA,LAX,SEA,1500,35.0,36.0,154.0,954.0,0
2025-07-25,DL,LAX,SFO,700,1.0,5.0,81.0,337.0,0
2025-09-16,UA,ATL,LGA,800,6.0,16.0,142.0,762.0,0
2025-10-11,UA,LAX,SFO,1400,20.0,29.0,88.0,337.0,0
2025-08-20,AA,DEN,LAX,2000,24.0,16.0,149.0,862.0,0
2025-10-08,DL,LAX,SFO,1700,20.0,29.0,75.0,337.0,0
2025-11-15,B6,IAH,MIA,900,7.0,22.0,160.0,964.0,0
2025-07-27,AA,ORD,DFW,2200,43.0,38.0,140.0,802.0,0
2025-09-12,UA,IAH,MIA,600,18.0,22.0,163.0,964.0,0
2025-03-17,WN,LAX,SEA,500,-2.0,-4.0,159.0,954.0,0
2025-10-24,AA,LAX,ORD,800,7.0,12.0,265.0,1744.0,0
2025-03-21,AS,JFK,ORD,1000,13.0,21.0,128.0,740.0,0
2025-02-20,WN,LAX,SFO,1900,30.0,28.0,82.0,337.0,0
2025-02-14,F9,LAX,JFK,1800,54.0,48.0,350.0,2475.0,0
2025-01-24,AS,SFO,SEA,1300,10.0,5.0,119.0,679.0,0
2025-10-29,AA,DEN,LAX,1100,12.0,17.0,143.0,862.0,0
2025-05-16,UA,DEN,PHX,600,-2.0,-3.0,112.0,602.0,0
2025-03-03,DL,LAX,JFK,800,7.0,23.0,358.0,2475.0,0
2025-02-17,AS,LAX,JFK,1300,33.0,23.0,356.0,2475.0,0
2025-07-23,DL,ATL,LGA,700,3.0,0.0,140.0,762.0,0
2025-10-08,AA,SFO,ORD,1500,22.0,29.0,274.0,1846.0,0
2025-01-27,DL,SEA,ANC,1800,22.0,15.0,216.0,1448.0,0
2025-06-08,AA,SFO,SEA,700,27.0,29.0,122.0,679.0,0
2025-06-06,F9,SFO,ORD,1400,32.0,35.0,273.0,1846.0,0
2025-12-09,DL,LAX,LAS,1100,11.0,4.0,64.0,236.0,0
2025-01-03,F9,LAX,ORD,1200,31.0,25.0,260.0,1744.0,0
2025-02-02,F9,DEN,PHX,600,35.0,28.0,108.0,602.0,0
2025-03-30,F9,JFK,ORD,1600,24.0,25.0,129.0,740.0,0
2025-12-12,AS,ATL,LGA,1500,31.0,21.0,127.0,762.0,0
2025-01-10,UA,LAX,JFK,900,2.0,-6.0,349.0,2475.0,0
2025-09-23,DL,ORD,DFW,1100,12.0,6.0,136.0,802.0,0
2025-06-17,F9,JFK,ORD,1800,40.0,50.0,125.0,740.0,0
2025-10-21,AA,EWR,SFO,1100,10.0,15.0,366.0,2565.0,0
2025-03-25,WN,JFK,MIA,2100,29.0,21.0,168.0,1089.0,0
2025-06-29,DL,LAX,JFK,2000,26.0,13.0,347.0,2475.0,0
2025-06-26,DL,DEN,PHX,2100,20.0,30.0,115.0,602.0,0
2025-05-13,WN,LAX,SEA,500,-4.0,-11.0,153.0,954.0,0
2025-05-03,AA,EWR,SFO,1900,60.0,66.0,368.0,2565.0,0
2025-09-22,AS,SFO,ORD,1400,12.0,10.0,281.0,1846.0,0
2025-02-25,B6,SEA,ANC,600,23.0,21.0,218.0,1448.0,0
2025-12-24,DL,ATL,LGA,1400,23.0,5.0,130.0,762.0,0
2025-11-22,F9,JFK,ORD,1700,29.0,29.0,134.0,740.0,0
2025-01-10,F9,ATL,MCO,1200,16.0,19.0,90.0,404.0,0
2025-11-23,AS,LAX,LAS,1700,15.0,9.0,65.0,236.0,0
2025-08-06,AA,LAX,JFK,1800,18.0,4.0,350.0,2475.0,0
2025-12-03,UA,DEN,LAX,1200,15.0,11.0,144.0,862.0,0
2025-04-01,UA,IAH,MIA,1300,16.0,8.0,157.0,964.0,0
2025-11-06,AS,BOS,DCA,1700,26.0,33.0,81.0,399.0,0
2025-05-27,DL,SFO,SEA,500,0.0,-7.0,125.0,679.0,0
2025-06-27,F9,SFO,ORD,1800,58.0,59.0,275.0,1846.0,0
2025-07-29,UA,SFO,ORD,600,12.0,17.0,274.0,1846.0,0
2025-10-11,B6,DEN,PHX,1600,16.0,14.0,106.0,602.0,0
2025-03-21,B6,ATL,LGA,900,6.0,10.0,132.0,762.0,0
2025-01-10,AA,SEA,ANC,2100,23.0,13.0,215.0,1448.0,0
2025-01-04,WN,IAH,MIA,2200,37.0,24.0,162.0,964.0,0
2025-11-20,AS,JFK,MIA,700,2.0,7.0,173.0,1089.0,0
2025-01-26,B6,ATL,LGA,1400,29.0,26.0,128.0,762.0,0
2025-01-24,DL,ORD,DFW,500,2.0,-14.0,140.0,802.0,0
2025-01-10,UA,IAH,MIA,2100,42.0,41.0,161.0,964.0,0
2025-05-01,UA,SFO,ORD,2100,34.0,35.0,266.0,1846.0,0
2025-01-17,AA,LAX,LAS,1200,14.0,18.0,57.0,236.0,0
2025-06-19,AS,SFO,ORD,900,6.0,2.0,284.0,1846.0,0
2025-03-02,AA,ATL,LGA,1500,31.0,24.0,132.0,762.0,0
2025-04-11,WN,IAH,MIA,1700,18.0,7.0,157.0,964.0,0
2025-06-12,WN,SEA,ANC,2000,33.0,34.0,212.0,1448.0,0
2025-06-26,DL,LAX,SFO,1100,10.0,23.0,77.0,337.0,0
2025-06-15,DL,ORD,DFW,1100,12.0,15.0,138.0,802.0,0
2025-01-29,UA,LAX,SEA,1200,12.0,9.0,157.0,954.0,0
2025-01-05,DL,SFO,ORD,800,5.0,12.0,264.0,1846.0,0
2025-10-08,B6,EWR,SFO,500,1.0,8.0,363.0,2565.0,0
2025-01-10,F9,IAH,MIA,1900,63.0,63.0,161.0,964.0,0
2025-05-26,WN,LAX,SEA,1100,10.0,15.0,156.0,954.0,0
2025-04-03,AS,LAX,SEA,1600,9.0,-5.0,155.0,954.0,0
2025-01-14,DL,DEN,PHX,1700,20.0,12.0,109.0,602.0,0
2025-01-19,DL,JFK,MIA,1100,4.0,4.0,177.0,1089.0,0
2025-02-09,AS,JFK,MIA,1000,9.0,10.0,167.0,1089.0,0
2025-03-16,B6,BOS,DCA,2100,35.0,35.0,79.0,399.0,0
2025-10-06,F9,EWR,SFO,1800,56.0,59.0,368.0,2565.0,0
2025-01-13,AA,EWR,SFO,1700,28.0,15.0,366.0,2565.0,0
2025-10-24,AA,SEA,ANC,700,18.0,2.0,218.0,1448.0,0
2025-02-01,B6,IAH,MIA,800,6.0,9.0,156.0,964.0,0
2025-03-06,DL,DEN,PHX,2100,34.0,38.0,113.0,602.0,0
2025-08-30,F9,BOS,DCA,1100,50.0,46.0,85.0,399.0,0
2025-12-12,AA,ORD,DFW,600,8.0,-11.0,138.0,802.0,0
2025-02-19,DL,LAX,SFO,1800,23.0,10.0,74.0,337.0,0
2025-09-01,B6,SEA,ANC,500,4.0,0.0,216.0,1448.0,0
2025-06-12,F9,EWR,SFO,1000,9.0,4.0,365.0,2565.0,0
2025-10-16,WN,SFO,SEA,1000,5.0,2.0,118.0,679.0,0
2025-10-22,UA,JFK,MIA,900,17.0,29.0,173.0,1089.0,0
2025-09-22,UA,ATL,MCO,1700,16.0,22.0,88.0,404.0,0
2025-01-22,AA,ATL,LGA,700,13.0,29.0,128.0,762.0,0
2025-04-22,WN,DEN,PHX,700,8.0,8.0,116.0,602.0,0
2025-04-09,AS,JFK,MIA,1200,10.0,14.0,175.0,1089.0,0
2025-09-20,AS,BOS,DCA,2100,20.0,30.0,84.0,399.0,0
2025-08-17,B6,SEA,ANC,600,13.0,-2.0,220.0,1448.0,0
2025-07-06,UA,EWR,SFO,1800,43.0,53.0,365.0,2565.0,0
2025-03-05,UA,ATL,MCO,2100,35.0,46.0,86.0,404.0,0
2025-02-19,F9,LAX,JFK,500,11.0,3.0,351.0,2475.0,0
2025-07-09,DL,BOS,DCA,800,8.0,-2.0,89.0,399.0,0
2025-12-29,WN,LAX,JFK,600,5.0,16.0,352.0,2475.0,0
2025-09-10,AA,LAX,LAS,1300,11.0,20.0,61.0,236.0,0
2025-03-03,B6,SFO,SEA,2100,29.0,42.0,118.0,679.0,0
2025-12-13,AA,LAX,LAS,1800,23.0,25.0,63.0,236.0,0
2025-04-11,DL,DEN,LAX,1500,9.0,2.0,144.0,862.0,0
2025-12-22,AA,JFK,MIA,2000,29.0,11.0,175.0,1089.0,0
2025-10-21,DL,LAX,LAS,1200,6.0,10.0,68.0,236.0,0
2025-03-01,UA,LAX,SFO,2200,36.0,42.0,73.0,337.0,0
2025-01-23,WN,LAX,LAS,800,4.0,6.0,64.0,236.0,0
2025-11-16,F9,DEN,PHX,1700,23.0,10.0,112.0,602.0,0
2025-01-04,UA,SEA,ANC,600,10.0,8.0,217.0,1448.0,0
2025-01-20,B6,SFO,SEA,500,15.0,10.0,122.0,679.0,0
2025-06-26,WN,LAX,JFK,1200,10.0,8.0,350.0,2475.0,0
2025-06-14,F9,ATL,MCO,1700,47.0,49.0,85.0,404.0,0
2025-06-07,WN,SEA,ANC,600,2.0,-14.0,218.0,1448.0,0
2025-06-21,DL,LAX,JFK,1700,21.0,8.0,355.0,2475.0,0
2025-03-22,AA,SEA,ANC,2000,21.0,15.0,216.0,1448.0,0
2025-01-31,DL,LAX,LAS,600,5.0,2.0,62.0,236.0,0
2025-05-24,UA,LAX,ORD,600,7.0,15.0,263.0,1744.0,0
2025-04-26,WN,ATL,LGA,1800,23.0,10.0,128.0,762.0,0
2025-05-29,F9,LAX,SFO,700,13.0,10.0,73.0,337.0,0
2025-10-11,AS,SFO,SEA,700,5.0,5.0,129.0,679.0,0
2025-01-02,AA,LAX,SEA,1300,15.0,4.0,158.0,954.0,0
2025-03-20,AS,LAX,LAS,1400,27.0,10.0,66.0,236.0,0
2025-11-30,UA,DEN,LAX,900,5.0,-5.0,142.0,862.0,0
2025-08-16,DL,LAX,ORD,1300,36.0,29.0,262.0,1744.0,0
2025-07-05,B6,LAX,SFO,700,14.0,34.0,82.0,337.0,0
2025-12-18,B6,LAX,LAS,500,42.0,25.0,62.0,236.0,0
2025-05-30,AS,LAX,JFK,600,-4.0,1.0,349.0,2475.0,0
2025-01-20,WN,ATL,LGA,1100,16.0,18.0,140.0,762.0,0
2025-12-13,WN,IAH,MIA,700,16.0,5.0,158.0,964.0,0
2025-01-06,AA,LAX,LAS,1500,26.0,30.0,57.0,236.0,0
2025-10-13,F9,DEN,LAX,1300,33.0,27.0,142.0,862.0,0
2025-04-07,WN,SFO,ORD,1400,15.0,-1.0,262.0,1846.0,0
2025-10-11,F9,LAX,JFK,700,13.0,14.0,350.0,2475.0,0
2025-02-05,DL,DEN,PHX,2000,27.0,17.0,110.0,602.0,0
2025-04-21,AA,LAX,LAS,1900,21.0,17.0,68.0,236.0,0
2025-01-31,UA,ORD,DFW,1000,16.0,14.0,138.0,802.0,0
2025-08-05,DL,ORD,DFW,1100,14.0,-4.0,131.0,802.0,0
2025-05-31,F9,ATL,MCO,1100,10.0,9.0,86.0,404.0,0
2025-03-22,DL,LAX,SEA,1100,5.0,10.0,157.0,954.0,0
2025-08-27,WN,LAX,ORD,1100,11.0,4.0,267.0,1744.0,0
2025-01-02,UA,DEN,LAX,1200,11.0,4.0,144.0,862.0,0
2025-09-28,DL,EWR,SFO,1500,13.0,6.0,367.0,2565.0,0
2025-02-04,F9,LAX,SFO,1200,18.0,36.0,78.0,337.0,0
2025-02-09,AA,JFK,MIA,800,13.0,21.0,170.0,1089.0,0
2025-04-15,AA,BOS,DCA,1400,18.0,12.0,86.0,399.0,0
2025-07-28,UA,SFO,SEA,900,1.0,-19.0,121.0,679.0,0
2025-11-06,AS,JFK,ORD,600,2.0,8.0,135.0,740.0,0
2025-09-19,F9,EWR,SFO,1100,21.0,15.0,365.0,2565.0,0
2025-05-04,AA,IAH,MIA,1400,22.0,16.0,165.0,964.0,0
2025-08-13,B6,ATL,LGA,800,8.0,-0.0,139.0,762.0,0
2025-10-29,AA,DEN,PHX,2200,30.0,46.0,105.0,602.0,0
2025-06-19,WN,ATL,LGA,1900,32.0,42.0,128.0,762.0,0
2025-09-28,B6,SFO,SEA,800,14.0,-9.0,124.0,679.0,0
2025-06-10,F9,BOS,DCA,1900,59.0,43.0,78.0,399.0,0
2025-06-05,AS,LAX,SFO,800,9.0,-0.0,76.0,337.0,0
2025-10-12,AA,LAX,JFK,1800,48.0,43.0,350.0,2475.0,0
2025-10-16,WN,ATL,MCO,800,15.0,18.0,82.0,404.0,0
2025-03-26,F9,BOS,DCA,1000,8.0,10.0,84.0,399.0,0
2025-02-10,AA,SEA,ANC,1700,14.0,26.0,217.0,1448.0,0
2025-03-09,WN,DEN,PHX,1300,10.0,-3.0,110.0,602.0,0
2025-11-29,B6,SFO,ORD,700,6.0,14.0,281.0,1846.0,0
2025-01-22,B6,SFO,ORD,1900,39.0,20.0,274.0,1846.0,0
2025-10-23,WN,JFK,MIA,1200,8.0,23.0,166.0,1089.0,0
2025-05-27,F9,LAX,ORD,1400,29.0,37.0,259.0,1744.0,0
2025-11-12,F9,JFK,MIA,1800,28.0,22.0,172.0,1089.0,0
2025-08-31,WN,LAX,JFK,1000,12.0,13.0,349.0,2475.0,1
2025-09-16,UA,SFO,SEA,900,5.0,-5.0,119.0,679.0,0
2025-07-11,UA,EWR,SFO,2100,31.0,29.0,366.0,2565.0,0
2025-06-05,DL,DEN,PHX,600,5.0,-5.0,111.0,602.0,0
2025-01-31,UA,LAX,SEA,1300,16.0,16.0,159.0,954.0,0
2025-04-24,DL,SFO,SEA,1100,4.0,21.0,117.0,679.0,0
2025-12-29,AA,LAX,ORD,900,11.0,1.0,263.0,1744.0,0
2025-06-02,F9,SFO,SEA,600,4.0,8.0,121.0,679.0,0
2025-05-16,UA,DEN,PHX,1900,22.0,-1.0,112.0,602.0,0
2025-12-30,AA,EWR,SFO,1600,43.0,54.0,365.0,2565.0,0
2025-01-02,AA,DEN,PHX,1200,19.0,26.0,107.0,602.0,0
2025-08-19,WN,JFK,ORD,1800,23.0,16.0,131.0,740.0,0
2025-08-10,WN,LAX,SEA,1200,32.0,32.0,159.0,954.0,0
2025-09-13,AS,LAX,SEA,2100,15.0,11.0,150.0,954.0,0
2025-01-03,DL,SEA,ANC,700,1.0,-6.0,214.0,1448.0,0
2025-10-22,AA,DEN,PHX,2100,39.0,42.0,113.0,602.0,0
2025-11-26,F9,ORD,DFW,2000,42.0,30.0,142.0,802.0,0
2025-08-28,F9,ATL,MCO,2000,51.0,53.0,86.0,404.0,0
2025-08-08,DL,BOS,DCA,600,-0.0,-3.0,86.0,399.0,0
2025-07-15,AS,SEA,ANC,1000,12.0,-1.0,215.0,1448.0,0
2025-05-01,DL,LAX,JFK,1700,22.0,23.0,350.0,2475.0,0
2025-11-29,WN,JFK,MIA,1300,14.0,9.0,170.0,1089.0,0
2025-05-03,DL,LAX,SFO,1800,21.0,32.0,82.0,337.0,0
2025-10-16,B6,SFO,ORD,1300,22.0,23.0,278.0,1846.0,0
2025-02-07,F9,ATL,LGA,700,11.0,6.0,135.0,762.0,0
2025-02-15,DL,LAX,LAS,800,4.0,15.0,68.0,236.0,0
